time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13	e14	e15	e16
76	292.540945	0	-1033.17598	-293.651185	-330.558178	-749.909939	-856.172757	-546.644531	-613.854068	7003.80169	6937.00125	-806.079801	-887.345979	45876.2684	45802.7852	1044.81815	999.050753	85822.0234	85771.3193
78	301.952417	0	-973.892589	78085.1325	78067.3412	4203.12383	4125.21754	-590.253553	-633.346297	49346.7101	49305.2506	-765.693676	-828.062587	3409.84694	3362.80424	1050.65476	1025.03618	27356.8661	27327.1328
80	300.121539	0	-982.922831	-982.922831	-716.081432	4224.2986	4446.21533	900854.383	901094.329	73.2032524	310.500828	6029.55128	6269.80356	43149.888	43384.1513	662.159218	932.668421	44295.1903	44550.4214
82	297.753553	0	-988.035867	-988.035867	-783.772056	43267.1602	43438.5529	21959.6865	22154.4994	268108.709	268299.74	32423.4561	32612.1803	-254.160882	-78.6042792	5556.49557	5771.89798	127744.143	127946.649
84	300.236812	0	-922.415301	155556.276	155858.353	8398.04993	8625.65548	286841.62	287104.286	691812563.0	691812824.0	108478521.0	108478770.0	148413.059	148669.305	-866.515299	-587.634634	11142.776	11415.0974
86	300.591389	0	-935.717161	11709589.0	11709840.3	5024084.94	5024288.06	17071.211	17304.8664	1090772.87	1091007.06	3113978.31	3114204.04	6702555.28	6702788.08	-879.81716	-622.979516	1431271.46	1431516.48
88	302.757096	0	-931.609737	290846.427	291108.004	346265980.0	346266172.0	5533532.64	5533771.32	115050082000.0	115050082000.0	762118.727	762344.796	41381.5399	41610.0689	-875.709735	-627.250076	1972990100.0	1972990340.0
90	296.148217	0	-997.123289	4537866.79	4538092.56	166.175169	357.551838	5249.86431	5469.36995	689.149398	900.748286	-930.203291	-729.017985	405056.595	405265.297	82793480.4	82793713.5	3650123.92	3650344.23
92	299.315579	0	-966.360161	31500.5431	31431.3583	9286.41286	9190.51533	38.0281247	-38.2305805	-700.384344	-782.810158	137826.041	137744.122	-704.591499	-776.286339	2609.61511	2554.14147	2818.76577	2754.67467
94	298.120549	0	-966.013478	3857590.17	3857819.93	27822.0683	28014.0282	23581.1183	23806.9107	1637.26651	1868.72975	1208556.41	1208776.74	4199567.39	4199787.22	-910.113476	-662.936395	-94.6659179	156.858941
96	297.26669	0	-962.020567	8269.74095	8533.93017	2803369.92	2803573.13	2646.23913	2870.94892	-15.7355835	204.049938	-895.100569	-681.735197	29422.2234	29641.9538	1580.41713	1826.90806	26233.1492	26468.1054
98	296.854654	0	-970.873666	44136.2641	44140.7698	194490.841	194470.537	-690.053316	-678.634826	-789.760253	-787.323663	54530.2017	54528.992	-186.502609	-189.889826	-711.342595	-689.589087	3893360510.0	3893360520.0
100	300.96157	0	-976.243194	2941176000.0	2941175960.0	35621602.9	35621529.5	836682.591	836651.424	-754.014377	-792.693192	1350719.16	1350673.57	199748083.0	199748063.0	54679399.2	54679388.8	587.414536	572.070865
102	295.738363	0	-972.918036	4759.85731	4987.72236	1437.20123	1619.40016	-662.996842	-445.285451	2323756.19	2323973.36	-905.998038	-703.976107	-779.026604	-575.822524	848990.524	849221.461	41169968.9	41170193.0
104	295.394104	0	-935.277207	227458.018	227734.198	4363.24945	4564.93778	81085.1119	81317.7857	6362210.39	6362438.62	2661174090.0	2661174310.0	6556.28286	6777.20386	-879.377205	-628.194137	5830.07151	6072.63407
106	300.681083	0	-960.373429	414.12692	615.049216	71044.0332	71176.226	17682.5102	17852.4033	-868.553429	-705.576508	370327.411	370489.781	270696.229	270857.769	390869.414	391058.238	502108.352	502286.494
108	294.519837	0	-943.372554	20978270.0	20978523.1	7920834.3	7921040.89	10296144.7	10296370.9	108254750000000.0	108254750000000.0	486602.132	486829.436	475160.133	475384.996	-887.472553	-631.897965	985674.301	985919.591
110	293.671867	0	-901.870736	160832387.0	160832358.0	135858.737	135782.094	1269191.47	1269162.81	7076784.54	7076758.83	5306651.17	5306612.25	3838406.81	3838379.63	-722.60709	-734.550728	118269.647	118251.962
112	299.373723	0	-950.329914	162646.514	162626.997	863.33161	790.985251	1009633.87	1009588.1	44468.8954	44426.2729	3561.51297	3511.99566	25292.4817	25253.9271	81715.6078	81691.8407	-763.407964	-790.969914
114	296.887896	0	-936.730089	148143153.0	148143158.0	784326779000.0	784326779000.0	119294499.0	119294529.0	1278039610.0	1278039630.0	1.10659648e+16	1.10659648e+16	9378672530000.0	9378672530000.0	-803.321864	-769.410081	107690.213	107718.311
116	300.19182	0	-930.479824	441290.546	441286.602	610834.982	610797.191	5708.53381	5716.59981	3139627890.0	3139627900.0	144478594.0	144478582.0	517287.319	517289.188	-781.553267	-763.159816	17378.5075	17389.1012
118	294.058315	0	-977.118422	6795.29345	7013.76688	-288.516705	-109.103856	-141.621703	63.3060406	-885.298423	-683.50985	12347.4628	12546.8954	-97.0553326	106.249233	549709.118	549930.314	-857.90289	-641.411536
120	306.166652	0	-943.516164	784273.435	784277.74	10294.6305	10227.3139	19854.9343	19824.9548	35220407.3	35220378.7	6217.63743	6179.64763	4890.03276	4869.08946	-694.085688	-706.602474	-764.566453	-784.156163
122	295.525327	0	-929.498655	1192.65335	1192.36838	1014080.76	1014018.28	3337.4433	3321.86367	5818596.76	5818575.26	179119.022	179092.779	2418.95947	2400.10755	-731.830059	-729.411103	-763.195879	-770.13865
124	297.622997	0	-880.236287	96746.5041	96756.8755	1130.96002	1104.099	65160.4109	65151.7991	829294.9	829282.267	113444.759	113432.124	13120.7077	13117.6383	-723.641988	-712.91628	3423566.82	3423566.46
126	295.370067	0	-1040.97138	18553.7401	18884.9392	-597.758193	-331.727618	-837.7554	-548.616682	342.46141	624.660781	2523.94731	2806.19791	-1046.73138	-777.40148	31124.5078	31429.6309	109428.344	109725.209
128	302.564144	0	-922.161226	74665.7842	74944.578	8031.76802	8234.25241	5378011.13	5378222.39	38711383.5	38711591.8	1356810.29	1357020.91	1246.45269	1457.05037	-866.261224	-634.276997	534.776672	760.107068
130	300.045637	0	-973.730776	3364.95387	3600.26515	120722.536	120894.804	2039.20824	2233.75583	5503349.79	5503546.38	152178.327	152368.282	-979.490777	-793.180044	5932.49518	6150.30907	140047.701	140250.34
132	302.443054	0	-928.667145	3106.88247	3366.59314	-862.962488	-670.452488	109346.796	109568.299	41039.2231	41257.6086	25741953.2	25742170.9	11126.0548	11334.5357	5840.24792	6079.35396	-870.997146	-636.534762
134	304.002861	0	-945.758271	729071.648	729291.198	6692.6973	6835.09267	-861.348268	-688.841466	-685.818478	-510.55276	2142.36494	2310.67659	-5.68305517	165.223673	744503.656	744702.184	54450.5434	54639.1128
136	303.994294	0	-994.844414	91842.1596	92092.3107	10852.4636	11049.3077	23790.9368	24010.8555	1633.31157	1849.94986	-927.924416	-719.473997	3380.74536	3598.52499	1266584.06	1266826.9	-297.472708	-70.6640448
138	301.995017	0	-970.347073	9748.66083	10015.5524	-800.735671	-600.558619	1084.3772	1310.92853	10633.1852	10853.4423	-903.427075	-686.799845	-859.797428	-648.074603	-400.137397	-156.135881	3417.30098	3652.57559
140	290.713637	0	-980.911938	15414.0753	15408.8957	11711721800.0	11711721700.0	292927.122	292882.727	5919692.59	5919650.94	928003796.0	928003741.0	22135238.6	22135198.4	15038.7262	15016.3319	-793.764024	-821.551937
142	295.595437	0	-966.601972	84382.8253	84405.0289	161596517.0	161596464.0	1824651360.0	1824651340.0	466371.351	466364.386	209427.904	209417.734	11202061.3	11202053.0	17077.9248	17089.9568	-811.290531	-807.241972
144	295.787454	0	-971.575911	670098320.0	670098344.0	17121245.0	17121219.4	1870187.04	1870186.72	22684358200000.0	22684358200000.0	7912131.42	7912118.95	1593268.09	1593254.8	198784.282	198797.108	-821.887566	-812.215911
146	294.40935	0	-978.846609	2068714.65	2068971.11	8364.11975	8558.53138	-834.733811	-620.598878	125450.652	125656.865	-911.926611	-705.211216	2049.39253	2240.79752	-528.638373	-302.795348	2996.00646	3210.73644
148	298.750908	0	-1004.7365	2221968.51	2222241.66	-886.071847	-692.882292	-663.540012	-432.099905	541.43625	764.242918	121472.74	121694.023	-1010.4965	-794.29482	71392.1835	71639.5703	36345975.9	36346211.6
150	295.154558	0	-933.054323	71454.1053	71722.6967	-473.290233	-257.713855	-848.644319	-606.493728	4534.07744	4768.54958	18811.3439	19041.1066	-285.832447	-62.4591223	-806.312891	-555.430281	903.867334	1145.1396
152	301.53503	0	-969.119639	2149708.26	2149670.4	31414.1422	31308.1031	29321925.1	29321853.6	2314515.99	2314456.64	198169248000.0	198169248000.0	49530.7775	49472.4697	19678.3119	19637.3232	-760.976128	-809.759638
154	297.060625	0	-970.700759	11406.4134	11450.365	516268.852	516225.065	76273.4994	76277.5407	342050627.0	342050626.0	3638279.49	3638271.43	799913.748	799921.247	535866.198	535892.162	-829.534835	-811.340759
156	298.845148	0	-929.734695	136671635.0	136671624.0	2147794.07	2147699.54	322589676.0	322589630.0	30570661.4	30570620.3	11204375.6	11204326.3	1546598000.0	1546597970.0	31331.8671	31312.6058	-745.098388	-770.374695
158	299.516173	0	-939.37383	865000037.0	865000045.0	110126.439	110072.567	159991160.0	159991139.0	3195967.3	3195957.53	183803.955	183773.139	18867101.5	18867081.9	171758.067	171757.298	-774.063898	-780.01383
160	299.518895	0	-973.19962	82509.5476	82772.7417	71863.3429	72077.7827	5194.90376	5431.84276	73234.3569	73474.3368	22636.9999	22870.5965	-978.95962	-766.447962	2347.33654	2600.46085	480.986605	723.798114
162	298.019263	0	-969.171204	476868.807	477160.877	2088585.15	2088814.02	4046.96927	4309.88869	4837622.68	4837878.59	21713862500.0	21713862700.0	51449.859	51699.0648	6664.7302	6943.75974	-911.501205	-640.969435
164	298.974182	0	-952.059527	5889.49395	5899.73258	49579109.1	49579040.5	176847.934	176830.669	352341219.0	352341202.0	-776.565127	-806.229525	-622.655985	-645.773696	1230156.68	1230160.79	-714.091957	-724.051644
166	297.903988	0	-976.51236	2724.14473	3044.67875	447997.369	448253.138	2361668.36	2361953.04	20142895.3	20143176.1	57666480500.0	57666480800.0	609423.938	609696.359	2308.51172	2616.61589	-918.842362	-624.28061
168	297.442684	0	-995.721901	1133583.75	1133832.41	-973.661901	-772.650215	973048.828	973287.453	149869548000000.0	149869548000000.0	43053.7143	43282.0749	95770893.6	95771111.3	117548687.0	117548940.0	-523.30042	-278.960503
170	293.904507	0	-959.506423	58317315700.0	58317315500.0	112866.29	112724.078	23326.3194	23228.4022	98642.4529	98544.2318	18223785.1	18223683.4	63867.8533	63762.118	-710.165912	-792.186415	203774.939	203681.851
172	298.861795	0	-976.762256	234887.05	234824.621	322312.257	322229.746	-737.908618	-801.432254	55393110.5	55393061.2	7861116.58	7861049.72	253441572.0	253441531.0	250082.211	250045.965	1818101.86	1818059.51
174	301.8752	0	-955.743147	865.844613	1228.75139	-109.231143	116.046668	-99.4583491	149.738615	5948738.6	5948986.13	-888.823149	-649.191301	549.787783	796.091162	-550.623963	-280.274216	75220.5317	75478.7419
176	289.485798	0	-977.023837	18689.0962	18940.8387	405.300939	581.470605	-892.613833	-682.323791	994708.485	994918.771	16925713.9	16925922.6	-880.675559	-679.911448	135259.662	135491.625	1630.03222	1852.85741
178	296.584201	0	-957.076763	-506.818555	-156.541313	-35.320213	159.059344	219.418991	436.740509	-45.4131648	173.048467	-890.156765	-682.673028	-743.94105	-530.08246	57297.4547	57534.912	-736.436462	-507.602817
180	301.441313	0	-1002.7781	552355.577	552292.444	2010.38448	1892.36438	-746.482233	-827.448097	-540.980969	-610.719412	2921.22519	2830.11967	4891.70041	4812.89855	-742.561981	-795.418033	361297.566	361235.739
182	298.033078	0	-977.216162	145144.815	145143.622	1354190.02	1354115.84	15003.3594	14980.724	3624751810.0	3624751780.0	40095922.9	40095885.1	5151433.47	5151412.56	-768.971391	-776.471439	-804.579814	-817.856158
184	300.766651	0	-928.081561	3129675.42	3129901.83	7364.28832	7510.7799	-843.671557	-657.106251	97459.8817	97649.6654	268.017446	449.238875	25288.0569	25476.931	64639.8859	64842.8017	20159.1751	20358.5997
186	295.996402	0	-918.01452	3794491.28	3794681.74	42690.7351	42844.2864	-280.404838	-97.8465694	684212.598	684393.497	116052437.0	116052614.0	266347.213	266527.782	-862.114518	-664.464699	16390.3432	16582.2731
188	301.247524	0	-934.642329	955624.978	955808.976	11269.0912	11417.069	270005.828	270179.573	-842.822329	-667.858108	2712324850.0	2712325020.0	588.450248	770.974724	618.823484	816.475256	12117.2169	12308.6301
190	292.528957	0	-987.030664	70852.2034	70851.9027	3063.28454	2995.89112	47115.4613	47093.7174	1679775.68	1679748.9	31699.3675	31668.5586	8539.08124	8514.43169	-614.019295	-616.022997	-819.797658	-827.670663
192	293.834186	0	-947.511842	20157646.5	20157860.4	195260.776	195426.741	54366.2248	54570.6106	6566094.52	6566289.75	8397384.21	8397579.75	1119829700.0	1119829910.0	-891.61184	-669.399551	7349.10057	7562.9753
194	295.695591	0	-929.029565	3326814.48	3327000.59	14211.5194	14341.9243	4050.19224	4228.13146	20935.9679	21113.3372	183359244.0	183359408.0	7783.06386	7951.00119	-873.129564	-676.98044	194667468.0	194667652.0
196	300.778155	0	-960.651116	78808.994	79052.9043	4620.00133	4818.0459	-697.219146	-471.762207	2909.14998	3134.86593	-893.731118	-683.105148	8252.80728	8470.91189	383193184.0	383193424.0	7555.2901	7792.12309
198	298.240035	0	-996.357183	2405652.47	2405637.83	772751.443	772703.567	8168.94304	8146.63804	1436078.99	1436069.16	5537953.56	5537923.42	-878.955632	-920.267186	10984610.9	10984611.4	8311307.97	8311295.59
200	296.659351	0	-1023.25189	3823.29692	4151.53378	-1001.19189	-734.756806	-811.102284	-512.932981	23094.4083	23394.4041	17449491.6	17449775.1	-231.356079	45.1529166	3827.67435	4141.22554	920823796.0	920824091.0
202	301.316464	0	-965.650427	17776.0649	17747.1686	8505.44107	8426.38794	-732.979463	-790.320425	4499341.51	4499298.22	32891.5879	32826.0206	127371.444	127325.485	117300.03	117265.087	4811249660.0	4811249620.0
204	288.238742	0	-998.038968	506340.648	506628.479	18630627.8	18630835.0	9384.37261	9634.34162	11030.0882	11282.7198	-931.11897	-696.137763	12176.6714	12431.6697	8180.49417	8451.92117	751968.116	752234.101
206	300.521777	0	-981.353126	269.621684	496.116023	-458.943066	-287.958983	161.868387	354.758736	601.272991	790.338776	-914.433128	-736.117559	-195.409546	-7.71496689	185332.938	185544.846	9173495.45	9173699.42
208	299.015822	0	-967.023881	2673478.52	2673486.45	4352.00798	4309.41764	-766.023848	-791.693879	51686.1176	51669.7115	1606153.51	1606127.9	-352.866525	-374.648945	1048.1323	1046.88105	3768.02016	3760.75166
210	298.870663	0	-961.967702	25516.5113	25748.9029	8342567.45	8342758.79	86339.6722	86551.9578	8593036.71	8593244.91	21165.6107	21377.8663	19780.6996	19993.3315	-207.306647	21.5090438	-904.297703	-679.272443
212	298.72699	0	-941.355969	32648913.0	32648865.9	585693.909	585612.72	10650913.7	10650886.9	33502541.0	33502518.2	468858.697	468823.629	1384.61943	1347.29289	-765.295596	-774.035962	1298.22873	1282.64967
214	296.963797	0	-960.995085	7637051.04	7636943.36	1967643430.0	1967643270.0	1528976120.0	1528976020.0	36392866.2	36392767.3	242361.336	242248.074	3331905970000.0	3331905970000.0	-707.641456	-793.675078	1027096.57	1027004.16
216	296.224826	0	-978.306812	5081719.25	5081672.9	73877.9185	73787.6551	55604.4462	55563.3122	72905.5372	72869.8785	-769.627463	-832.476811	6242.09343	6189.99219	306299.949	306276.748	5494269.51	5494238.37
218	295.220653	0	-936.373814	13465133.8	13465435.1	7780989480.0	7780989680.0	204530987.0	204531240.0	15158759.9	15159013.5	869096.638	869345.899	22558137.6	22558381.2	-880.473813	-602.784863	137307.188	137575.832
220	300.77314	0	-974.682702	1665.37746	1871.98526	147744.353	147896.437	-798.906179	-625.923327	339352674.0	339352845.0	7959257.15	7959427.74	-980.442703	-815.82977	22879.1075	23075.7596	51416.0278	51604.5012
222	295.241097	0	-966.947759	5180372.3	5180344.25	60439.2958	60358.2341	-747.068427	-791.617757	74730.975	74701.3361	12624.2704	12577.8503	2396.02986	2351.20614	113410.726	113391.96	612696.865	612667.481
224	293.51808	0	-1015.60175	-569.830973	-591.04235	7214.6854	7123.84949	269770.534	269718.734	959705.785	959652.297	-804.12614	-869.771753	-267.416919	-316.543372	9871582.71	9871550.4	2155.44582	2112.6132
226	296.558673	0	-973.478141	238347.568	238675.426	170106.042	170373.463	873.516561	1181.68933	27412.1309	27712.7859	5983063.54	5983358.52	11224843.0	11225155.2	-649.799859	-324.171437	-915.808143	-597.539196
228	305.170818	0	-1021.01758	148411.58	148680.57	-998.957582	-802.879289	4650.59984	4892.02297	149.160853	382.136967	12141.7367	12368.0691	-318.191468	-84.6369766	421.712548	677.791493	598197.803	598449.781
230	296.888008	0	-959.839822	1157068740.0	1157068750.0	5874.38395	5830.10053	53530011.6	53530006.0	-763.846558	-776.289819	936489.855	936473.754	128.315036	125.643287	3967671.86	3967691.09	825555.389	825569.981
232	300.37142	0	-978.953489	11256738.0	11256703.4	63064.2624	62989.3722	546727.279	546697.625	-752.978827	-795.403486	140089340000.0	140089340000.0	3805.47286	3767.76432	132539.715	132518.281	160045.342	160023.334
234	294.788039	0	-956.414222	527435.591	527759.114	3504.06074	3745.55312	1755.85772	2024.1944	123365.977	123634.157	-889.494224	-625.917353	2596.10717	2868.5898	5027.75094	5321.25895	-725.303616	-445.492797
236	294.361645	0	-943.564063	3853386.81	3853654.82	355635.439	355851.453	5888525.53	5888765.4	1365773420.0	1365773660.0	56106377.0	56106615.6	740783.771	741018.282	547.491885	808.301707	-885.894064	-631.980194
238	300.442078	0	-966.051695	9541.38157	9788.56402	3139.82387	3334.96096	-198.049428	29.7946427	263319.183	263544.123	-899.131696	-678.793091	-776.923136	-558.314011	21861.0527	22109.2481	111447.617	111687.63
240	299.396446	0	-917.326581	3448.02774	3676.76953	10341.8868	10503.6957	-62.1067181	137.780284	116207045000.0	116207045000.0	41567.302	41759.3513	3686.76412	3882.37808	-840.808684	-621.049809	-859.65598	-649.103636
242	298.37203	0	-976.388853	18531.2847	18852.462	246800.167	247047.607	46663.2048	46930.4591	8819780.32	8820048.71	209595.761	209862.422	1284.96377	1549.50544	5110.91648	5408.17478	-918.718855	-638.364553
244	294.085377	0	-965.601343	1907427.66	1907691.81	264622.916	264818.849	5623.80553	5857.53172	-216.145161	19.1423047	-898.681345	-672.58752	578310.839	578535.745	12105.2367	12361.2316	4994776.1	4995021.42
246	299.395838	0	-963.071491	6768.30843	7007.11989	4883.6227	5066.99453	-832.542467	-619.53849	400307.971	400520.93	1309923.16	1310126.04	-561.033683	-358.566797	-115.859678	114.817638	-905.401493	-685.287952
248	293.282406	0	-936.819598	3878.12979	4206.06479	8628798.54	8629063.14	45940.7939	46226.977	62252687400.0	62252687600.0	48144.0521	48422.492	14414.5139	14692.2573	102647.536	102951.596	-879.1496	-581.882052
250	299.973359	0	-968.373398	-357.006893	-403.988471	43790899.2	43790785.3	-717.170937	-793.043396	2388008.73	2387939.56	168464402000.0	168464402000.0	17808.1752	17727.126	-524.409491	-577.150168	2098446.31	2098388.96
252	304.523887	0	-966.672442	31335.563	31605.018	557.978167	788.104924	28133.954	28380.4291	9595.32495	9837.92729	18606.6031	18852.4626	227.213744	463.541035	6001.6785	6273.87375	-909.002444	-646.708047
