time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13	e14	e15	e16
22	304.004081	0	-541.71182	-121.787971	39.3830447	-346.043499	-669.431821	-272.126794	761.634529	191661.735	32622.97	415.955876	108.829893	988.982518	1957.26802	-164.135257	85.9721157	586.199245	540.12247
24	294.231409	0	-480.325951	-181.058172	-404.514667	-1.47436406	-608.045952	-51.4064343	-311.329331	2332018210.0	2107496.5	138999.466	2872.37154	12654.2557	-185.250506	5717973.46	136120.208	130.35238	-329.037335
26	293.399816	0	-433.858807	-142.406088	294.733685	-259.737863	-561.578809	-168.65216	-351.144536	358084.25	440.650269	674464.723	181.117958	5791.13945	17748.2601	7737325080.0	-517.094992	2361.00736	7390.84257
28	304.284294	0	-506.675415	162937543000.0	47922.2101	6466804.48	-634.395416	400553.366	16901.8082	72544104.0	510.226763	47298566.0	3994961.16	1430686.25	2469.38184	184435869.0	291.356931	41267.3977	3622.11834
30	297.241244	0	-468.211914	-273.003348	-471.21446	-239.746455	-553.611388	-244.717251	-457.727808	712.675476	-422.442364	-77.24531	267.933153	218.809659	-70.5291355	122556.981	-691.721908	10354.2702	-333.974006
32	302.618387	0	-448.226597	-313.641894	826.501077	-275.641255	-88.0380789	2972.38071	7832.95158	-216.228659	-436.653914	285596287.0	821.223091	632.816037	2108.94058	-458.601112	-671.736591	152.550535	562.120463
34	298.654806	0	-544.48186	169.402521	-472.515295	-301.842648	-672.201861	-169.759636	-451.491801	48407.6053	29404.0337	24514.8994	12287.9429	3047.47315	19239.2475	496.618537	860.684508	1774.22114	7451.91842
36	298.789507	0	-556.606306	-341.40064	-547.300542	-344.10806	-648.6514	-313.958977	-531.390157	-198.208752	-308.263418	-295.164446	-642.436147	-79.2136629	-718.816311	-386.053375	-630.830912	-154.377365	-467.772391
38	298.29547	0	-523.932634	-257.31145	-324.351298	362.474632	-651.652635	-248.440677	-449.192477	2335.57377	10275.381	8510.59277	4767822.63	4070.5409	62.6162738	211253117.0	-363.302608	4733.66963	2138.64143
40	296.22529	0	-525.997297	101.372315	86.5023851	117.02784	-597.012188	-99.5694819	-430.167285	1320.50447	295.304202	2806.96843	-496.964381	273.81268	7384.32654	2020.70581	-749.507291	-235.268263	1358255.3
42	299.896652	0	-465.056288	-279.011724	-362.770179	-278.821102	-168.796187	-309.232933	-421.971052	261.96784	-270.574407	91489.2902	-512.147142	-248.316499	-560.839792	-480.665147	-688.566282	-126.029362	-406.061332
44	299.472055	0	-554.158954	-363.403431	-472.805473	-332.571466	1126.68591	-343.898561	-508.27868	1044.71994	-534.742404	-350.023908	-630.877241	-401.048842	-716.368961	3232.60343	-700.386537	-225.696408	-506.782761
46	300.448548	0	-519.401918	-289.40727	-520.759639	-262.614095	-613.751116	-230.666762	-94.2813247	-142.219646	10073.7779	3461770.7	-269.313276	-280.760083	340621.801	-442.807539	-742.911909	278.395974	-119.393674
48	295.564547	0	-508.642831	-236.711997	-510.01269	-276.084016	-603.021744	1563624.58	-488.781839	88947.4577	-521.960657	-321.832142	35429.8047	-292.854018	-670.852834	6377444.76	38682.3628	-236.102773	-495.803279
50	298.405187	0	-548.121854	447.835721	-539.778965	-212.88065	-537.975187	-125.018619	-527.161436	346.744828	-409.357021	-196.276102	236.814783	571.389662	-597.59113	-327.857215	-507.621685	1189.7414	-604.781854
52	300.097514	0	-554.181802	-508.574601	-364.270836	15953.226	-488.512243	-450.448148	-220.341788	-546.415635	-436.37248	-602.900889	-517.086129	6524.67182	-519.964557	44004.2306	-423.345433	-499.493241	-254.458697
54	294.06626	0	-485.340695	-295.357808	-467.358118	-319.002083	-289.641992	73.8636831	-452.128327	-212.062646	-66.3930137	-170.99579	-381.227204	1592617.28	-647.550702	4264979.66	-491.555042	68953.272	9857.90412
56	296.860113	0	-628.501761	-479.84713	-198.40557	-499.208127	-517.020897	-557.98809	-368.697291	-551.455006	-466.248067	-677.331763	-587.25419	-548.646823	-393.678117	-642.902319	-610.105148	-234.681525	230.130857
58	296.060209	0	-576.149673	317.776394	-438.856132	-522.964309	-499.663174	-421.219651	-164.704769	-564.559947	-475.79093	-624.956418	-560.736158	-558.24813	-518.077146	-659.37987	-618.517151	13834.3593	-284.730344
60	294.423697	0	-576.789332	-318.063865	-606.635665	-203.70565	-519.31608	-303.161736	-557.999941	-235.868234	-494.908856	-18.9119027	-594.463199	-14.2389251	2312773.46	71.7681935	-589.399861	2484741.1	-633.448685
62	297.247645	0	-487.368696	-174.270487	-441.021804	225.531052	-615.088698	-152.75004	-423.210966	17769.2316	14387.1023	18666.6402	95528.9767	694.499257	12001.074	4865.55822	2792937.05	9586.61823	2978.52378
64	304.456885	0	-519.249892	1330.33348	-502.900966	-174.321319	-604.763498	18370.3865	-269.682474	5530.77188	-504.687636	14417837500.0	-613.14704	293.204773	-681.459898	134021572.0	85065.5813	1404810.33	-507.961104
66	299.280075	0	-551.138244	-551.122682	-312.568466	-477.32094	-497.385133	-517.247061	-440.218626	-196.129573	262.207833	-459.868784	7387.2059	-70.3402633	1447.68553	16052.6289	1775.93103	-507.386708	-408.985717
68	297.673982	0	-462.373209	-313.109811	-492.865873	-169.784089	-536.756649	-305.756917	-473.029927	37.5925984	-481.775104	-289.231232	-568.422384	34379.5267	-406.158015	50.5101556	-685.882361	-266.919056	-365.058685
70	299.17395	0	-508.911932	-455.84096	-435.000433	-307.886264	-532.60729	-448.707669	-421.040994	-508.901681	766803446.0	-534.815854	-535.727786	-289.279403	-552.664046	-637.545947	-640.888598	-444.194637	1006376.69
72	298.402835	0	-527.561359	15778.1934	-515.262315	-304.112879	-579.51462	83237400.0	-472.161723	-228.195992	-426.129992	199336.205	-502.011471	-163.209527	-689.771366	-289.536632	6222.8845	3397969710000.0	14636.1813
74	298.281613	0	-505.402161	161973.943	146892.981	-224.115664	-189.499005	1043.94484	-305.220273	-223.264558	-528.69487	20681.0846	-576.034376	-270.140219	-667.612168	-362.523428	324.912012	40183296800000.0	3394.23262
76	298.905732	0	-559.046655	-512.892241	-232.397906	2587.48268	-516.703608	-551.126655	-153.68404	-204.297797	22552105300.0	4430418.29	-329.795386	-347.670018	-397.707564	-462.49317	-495.736443	32829.3982	25010.4227
78	299.388369	0	-504.399706	-277.007457	-171.358152	-104.436808	-532.858812	-246.391288	-430.510795	86213.5936	-54.9993548	1479640.5	-318.067998	167.923631	-666.609713	359319.356	56690.2077	-275.726231	-428.710248
80	300.353522	0	-526.286128	-99.017855	1605255850.0	10176.1546	-472.410201	139.884488	-579.986128	13993558.9	42696.4253	19795.3593	25519.4514	241.472668	94136.0906	40958.6758	52681.2686	98592.5279	65962.6946
82	290.902153	0	-512.040674	-191.782643	-301.656792	-71.5721968	-473.942586	173.509578	-565.740675	544897.269	12.3300764	297.844356	651.551828	-18.1912709	2.79584974	369.400872	191.688834	367.568927	1342.16897
84	302.270388	0	-507.158443	-261.908244	8619.17226	-273.182356	-564.649092	-254.663363	113.436867	-148.979254	-224.924533	-26.4383038	240.978342	-313.590264	-669.36845	-165.177379	-602.87123	25242308.8	2390.99652
86	297.517815	0	-620.582122	-404.452352	-398.142443	-556.422189	-467.459953	-536.147394	-265.596328	109.844917	-446.764297	-637.207827	-164.964438	-347.795145	-540.000716	-779.912118	-600.82646	-510.455652	1183.37208
88	302.582395	0	-580.40743	803.865031	872.603192	-500.119301	-513.174383	-534.547533	-6.27692953	-580.397427	-218.120872	-220.324888	-473.481882	34075.774	17837.7924	-704.778935	-623.917868	-502.965425	11689.9407
90	299.528385	0	-555.18182	4041.22859	1106601.93	-331.909994	-277.664659	1964.03211	-494.119075	-211.817181	-471.875302	-290.373863	5977416290000.0	-60.4969592	-717.391826	-428.508258	-659.529766	610077480.0	1060265.42
92	300.314894	0	-500.13898	10.0543237	769.535923	-203.351036	-343.382909	-191.154789	17809.5116	-107.898243	-409.709108	-236.556039	667498.67	576.009733	-662.348986	-293.570866	-642.647138	5551544220.0	2140025.7
94	292.748528	0	-526.866668	63.9448886	-373.288883	528.782529	-372.236172	-518.946668	-301.036548	-98.621496	10673.3499	176.182432	48813.4935	44474.5512	19167.48	-228.362665	-395.699978	3057.56273	-148.285323
96	297.026568	0	-505.524056	208087.292	1789.95328	10203779.0	39480.0051	629750.379	-482.051476	128202.453	265138.094	-260.043408	1052374.43	427304963.0	-667.734063	-62.0993506	-540.409701	1782358390.0	56296410.9
98	298.511423	0	-545.054058	1186.56923	-537.222902	7.37697798	658.631625	-264.129654	-308.155954	1130.71943	-107.924942	109.571043	-382.61666	-153.466016	64470.5068	35508610.1	-768.564053	281.805245	2754.38904
100	296.045571	0	-504.380424	3590.90126	61632962.5	-269.813359	-424.505056	-233.732527	846355.807	313.829391	267463.805	43438811.2	496.851407	-243.140063	-666.590431	145383755.0	26700.9123	23488.1673	909.712805
102	296.878183	0	-585.647006	-585.637458	-467.144613	-30.1997526	-476.417586	-147.021032	-63.1140485	-527.13159	-351.542433	602.086078	2807.92241	32916.4988	19564.8763	-694.137605	-472.285147	-540.69912	-437.36678
104	296.762739	0	-535.989073	6801.01264	-228.386486	5248.7452	1663.76786	-240.698965	-443.924067	1431.65355	-580.238666	928.074189	465.661024	451.914543	488477.541	110467.417	86780.7275	-227.622777	-592.64907
106	302.203069	0	-496.182635	227816.543	-382.367541	-343.439612	-623.902636	-254.08915	-379.76248	7943.80743	3751.86192	511.65759	161.728409	127.301644	2123.83733	-392.283219	-319.754527	831.245052	-4.54316772
108	297.105233	0	-452.815136	-306.500082	-486.169079	-302.874871	-562.479528	10241.6227	826.003661	17818.4729	86.0604515	-165.102355	-496.453992	-235.411278	-586.169931	-408.6859	-676.320745	2778.83806	-208.165425
110	303.146316	0	-462.20087	-172.079681	-405.512569	-296.574514	-541.075719	-264.592911	8274.58767	-90.6862526	-424.647268	-12.8350029	-453.653267	146169.149	-624.410877	520.594044	45530253.8	78.8639791	-363.679629
112	300.193304	0	-554.140085	-487.028315	-439.980462	-529.757092	-552.53128	-464.150541	-425.74621	-448.85205	-382.700137	-468.827106	-448.966355	-398.143408	-496.122884	-713.470085	7248.28096	-429.020079	-427.552385
114	298.773741	0	-489.866119	-232.26052	2150.38799	-297.218471	-617.58612	-174.770098	-426.529139	2139704.02	257167.182	140.912812	-567.842361	3125.73046	-316.833666	1.79900092	-564.173243	-225.538484	13821.5183
116	299.240407	0	-509.109451	-297.441304	-386.885807	-218.679875	-636.829452	-271.706222	-403.907849	160977825.0	392542409.0	813167.463	186.51866	7876.44257	6111.69783	1435.16626	-86.6582845	-126.099285	31729851.7
118	295.85576	0	-506.346509	-261.260578	-556.636509	-240.52351	-565.247624	-344.2602	-522.297139	10358.7852	50.6130399	24765.0835	-15.85361	112.518297	-243.449383	-372.414918	-637.759667	360.168779	-473.84403
120	288.819117	0	-495.220142	-258.709565	-413.090271	-294.536963	-622.940143	-213.065275	1120226.19	6951958.88	11500540.9	-197.972822	-495.144049	315841.507	-539.994475	-252.65417	-461.759915	1097.31843	895484368.0
122	299.657249	0	-525.395342	-152.191132	10860.7574	-253.680689	-653.115343	2958.89802	-235.439371	15380.3316	29960.7292	-140.175952	7222.26989	6323.41092	-517.048206	124.231471	1643.82998	2817.95029	1719359160.0
124	296.95786	0	-510.507794	292246.289	1631386.49	-326.38419	-638.227795	33035713.7	-482.807438	36075.7805	102931.597	125.919005	-380.229159	16586.2966	-615.567227	526.15054	-195.262883	65165.6926	311268391000.0
126	296.087066	0	-516.253998	-249.207124	-418.02273	2086.28361	-643.973999	-207.880881	-447.858804	2047587.28	1607488.12	620.564133	2291.17806	5151.66437	-304.608177	-347.860664	-115.430658	11507.8588	56640.7671
128	294.558962	0	-518.895872	-307.052009	-519.677078	520880.274	412.005366	-247.700051	-439.630013	7.32736693	-521.19406	564.022948	-383.177291	4270860.92	-681.105879	-376.080608	3637414150000.0	3490.85442	26854.2168
130	295.62177	0	-538.381958	33001.3302	-539.694464	1221.33508	-629.032587	-319.024732	-506.156149	-234.283038	-499.752035	-293.733759	-569.880907	3892.05121	-700.591964	-350.023325	316989.414	-247.698738	-188.628701
132	296.90414	0	-541.165111	-285.903031	28003726.1	-205.189964	-570.875162	3361.7228	-361.9491	76549.191	-619.605113	-300.346713	-545.369624	10128.2809	158.378441	-234.808425	-649.918495	1178.89579	325.668408
134	297.260728	0	-535.698868	-351.37581	-407.323382	-343.541902	6516.98756	-7.15232671	-421.719768	8856.13803	-554.672119	-357.241625	-638.41882	247757.284	-697.908874	-459.795872	83856428400.0	-15.537614	228350.261
136	294.350784	0	-491.162011	1744.62929	591.165698	-226.526966	-504.58448	-319.414428	1324.33385	-311.138477	-544.057096	807.352357	-607.927447	55758.3401	-653.371719	45039.106	-312.969988	356363.702	571.957531
138	294.311046	0	-540.335187	1686.32271	-550.518407	-304.827874	-545.573587	-247.255543	-528.685089	66699.8809	-478.443393	3734.88449	-416.505154	2035.71022	-509.53599	-426.989437	-763.845181	1173.47442	-365.281257
140	297.281931	0	-531.73198	-85.3681495	-434.57493	-139.34463	3703.60928	7329.38839	-493.035582	-131.917274	-505.002136	796.37476	-671.651979	7213.45967	-511.7989	172225.016	1248.11165	147898.754	155.522405
142	295.175205	0	-494.474906	-292.64362	-414.497843	-255.939999	-598.177259	-279.492999	-487.912802	646.870319	-476.798013	-283.729087	-511.075944	-330.236193	-656.68476	-403.632554	-450.545191	26.6080047	-323.865132
144	293.026309	0	-492.708836	464.57988	1296.26171	521.343324	-500.53707	-241.512808	816303.152	536.268413	-278.369344	4678371.42	-632.628834	10252.9436	-265.457793	518247.299	2081.17996	27527871.4	1446.0823
146	297.029628	0	-530.948037	13891608.8	-90.3168279	14217.4849	-612.116651	-284.889832	-506.31091	1013204390000.0	10060.2056	4471.03563	4323.66388	-287.687749	-693.158044	4191.2473	1549.07514	7038.72422	2068.61401
148	301.580764	0	-550.648599	-143.756775	-507.669834	-352.502903	-678.3686	-238.493553	-424.995515	9495.20883	23118.142	721166.952	1045.34423	10561.7123	833.552583	-22.1691727	590.529249	1023.9406	957.106055
150	300.1311	0	-518.02678	-251.420332	-432.034882	-271.610487	57349.5534	71699.0658	4104.3749	58616650.2	132600.82	73944.1058	52422.5503	-315.342083	-680.236787	6853.09288	-620.755956	6078.58598	-436.39238
152	296.251246	0	-513.248203	-302.171951	-417.810796	-233.997562	-613.474931	-204.713719	-488.505603	115186.551	-489.8587	195.609688	578.796795	-339.24765	-675.458172	-316.355182	476.064619	60944.7862	-175.388474
154	297.156793	0	-489.470335	1161.9132	-482.11136	-295.823417	-585.424414	2156.61967	-357.356492	3746708.21	-487.402207	1974.81358	3004.99012	-339.906496	-651.680335	-187.48245	3416.48357	37010.8423	-368.839572
156	298.05956	0	-514.567524	-443.428866	-446.44416	-422.428773	-642.287526	-297.558039	-380.788994	-202.214396	32529.5722	-425.877051	10747.8165	459979.42	15940.8386	-237.274946	-655.086435	20723.9595	3865.05742
158	298.172783	0	-477.092095	226.466426	-452.051377	-323.844908	-604.812097	357.051994	1704.92489	-252.631858	17.2308598	-387.503483	4577.96387	36556.7569	1857.76482	591.165048	1392.029	45058.0869	2398.08866
160	293.226502	0	-526.632847	-303.18056	-576.922828	-227.194302	-501.987282	-74.6169536	-551.340237	-151.272326	564.232742	-196.936756	-425.585283	-107.748476	-299.669084	862.293885	3039.16262	994.664312	-456.318655
162	297.910798	0	-501.523713	2240.36179	676038.905	8425.2151	-629.243715	-278.321421	-432.166766	-261.440995	1732.8335	-145.808226	794.403316	127552.907	36.0568366	929.592214	1633.29	30222.5484	2338.76571
164	295.928555	0	-548.37362	299.137804	28.5067794	-283.493742	-359.059242	-255.913209	4160.8756	-335.655217	217019.582	105.359413	-688.293618	-319.753639	-651.40145	-473.319968	1032.55768	401285.588	88845.8868
166	301.071587	0	-522.941493	-118.587204	-352.693026	371.220913	-650.661494	-103.181601	-288.848996	15072.2952	773998.519	2391.51226	685.200929	13619215.9	18679.6321	1926.54409	1083.26526	37363.3961	31921.3623
168	300.776298	0	-487.387737	511883.095	838.539467	126725.37	-615.107738	767.068857	991.243238	250.637888	2956980.05	698.459069	1198.98362	35026453300.0	747.895171	412217.436	102478.701	9043.88654	392171642.0
170	298.176304	0	-478.019698	-294.629266	-398.347532	-330.423768	-605.739697	-342.122178	-436.988916	70.9456934	78.996875	2748.33203	969.072171	568.981886	-605.816428	-469.786373	-506.204078	64.5471219	-409.140981
172	293.840322	0	-456.76889	-287.885484	-440.088435	1444.74912	-584.488891	289.487067	-364.409069	-215.576548	50593.9365	15824.7376	-523.989315	51347.7225	-493.051607	257854.682	-154.775724	2385762.16	2095806.3
174	298.997787	0	-568.351806	3650.17291	616.370674	-63.3268763	5708.40551	152.529947	-622.051807	231945.091	135742.942	-152.669927	359174.791	8899.87035	-211.24707	84084.3346	15988.5243	248460022.0	-473.710133
176	296.60663	0	-518.906883	2699.50504	-491.605477	-90.2930566	-646.626884	-241.20069	-483.357368	60703.5868	370470.287	37440.899	-237.47086	1338922.45	-240.071334	293879282.0	2860410.55	53630.7276	454833046.0
178	299.209287	0	-542.761057	-212.148992	-534.470349	-228.82702	-622.69209	-13.7881005	-25.0847845	-289.033544	-573.639017	390.645166	-682.681055	6292.99651	-649.92643	-287.35762	-543.478864	91.7499298	-500.728331
180	299.47151	0	-542.597212	-154.035813	2068.49933	12458.583	-123.901025	6561.93776	-596.297213	89050229.5	569.74302	58699566200.0	4862.65948	5479.0035	590.252313	2763.95809	288062981000.0	1709027400.0	7304.77549
182	301.112563	0	-475.71203	-249.274487	-308.211235	-365.101271	-603.432031	-149.630677	-377.290595	25767706.6	3219.16939	-126.891298	2593.63328	650.530862	4796.92487	-275.61097	-500.857412	38448903.0	-229.727339
184	297.486495	0	-526.980139	-247.281392	-518.409921	-292.255185	-637.728747	-261.211	-471.642803	249.631694	-317.168376	90.7739254	-552.978152	84.7484521	-689.187519	7875.99812	-579.992926	-45.4287803	3197.80059
186	300.19272	0	-590.387226	1420.46039	20773.283	-462.296204	-453.522641	-582.467226	-274.632155	2405384.11	10398374.2	36595522.0	-180.197541	2804490.84	157238.924	111500.802	201172.945	16878.5229	1467942.76
188	303.381106	0	-500.165204	-49.0136005	444.118891	-189.67899	37.997256	-168.592875	-435.814466	-164.606262	-510.741334	-210.795326	235.567412	19005688.4	-600.546254	-288.992761	-723.675198	611.132085	-453.869255
190	299.33081	0	-607.861958	-499.740524	-428.380572	-577.252932	-506.914417	-475.104514	-413.49103	13001.1092	-252.126462	-550.091951	-540.627038	-553.867483	-540.329019	-767.19196	2697.59161	890.481445	14368.5676
192	297.077269	0	-567.401729	1468.13598	-610.510086	1938.52778	-470.724984	-231.305819	-620.961284	525.507103	6355.08517	1316.12122	99313.4946	4368.23023	-178.058194	-221.118857	-244.096819	34.2950363	-196.473347
194	298.404069	0	-521.203189	-313.015677	4235.64434	-258.306217	254.25166	-96.8376668	116629.929	-356.413735	2432119.46	-319.897041	-661.123187	7266.26758	1330.63905	17874305.0	10413.9914	-42.8807392	-372.931648
196	295.799562	0	-486.672211	1848.16362	-453.362527	-52.0312333	-277.560601	-155.129374	365.492097	-253.317316	1399485.02	2717.80973	-626.592209	1334.54557	673.092066	587658.571	6772.04623	1255.43286	-59.6368359
198	299.738288	0	-573.050874	-508.579896	-443.176296	-541.814765	-548.472972	-500.187964	-441.590977	-563.956281	-509.303433	-621.816697	-583.473375	-551.959665	-402.48333	-701.217328	-655.925963	-393.326531	-337.139266
200	295.861273	0	-538.446899	80616.8956	790411.157	-206.931511	-495.054471	3208.8404	-364.360169	95376.0178	237613.345	16019.6165	-487.911432	-218.2796	15588.1939	37404.0338	12009.3988	440.547134	-595.106899
202	299.110638	0	-526.57349	432.559845	216.326041	-252.946944	-624.097148	84.7985924	1989.5998	305.420151	-464.604345	8975.37504	10682389.7	1997539.2	-616.283748	449.914504	-750.083471	-300.21154	-497.334331
204	298.872713	0	-534.595683	2700.43926	-584.885683	24536.8104	2248.87231	1266.37438	-550.711368	2940.70344	7050910.65	5742.13159	16076864.7	69749.8497	41661.9544	57842.8633	7846.27951	-206.145454	1863.32751
206	296.365296	0	-475.680395	-244.380362	-440.71515	451.68389	8090.56418	-236.539335	-348.057655	-110.471405	-328.393731	58.4461635	-452.386573	2060114.02	-484.440552	-340.994641	-699.19039	210.78024	-436.164614
208	295.78177	0	-505.962849	1306.14685	-495.879712	2401.4955	124329.348	130.346088	3650.75605	-152.798851	825.724842	53646.9514	12408.3492	672483.367	-567.699104	73344.2728	-729.472844	27173.3456	763.372076
210	299.442198	0	-533.684112	1186.74785	-553.17483	-193.195697	-524.706079	-312.273746	-587.384103	4111.76406	175680.549	28508.6105	947.454665	18949.0407	1185652.65	-148.655305	5934.65883	-46.5863564	1971.63053
212	295.399746	0	-540.885357	-305.756793	-537.369073	17.7599451	-557.817662	-261.2175	-594.585358	-159.494935	4938400130.0	15639787.2	131.019842	106729.766	103938.895	79.7560615	1053347.89	22.5645402	16199.4516
214	299.221464	0	-551.85967	-322.600367	-584.456495	3310.00343	-611.339336	-329.095227	-605.557708	4.18018175	400537.748	38201.3866	-505.452282	5844.98547	574032.11	-249.113199	1138.8852	-171.987217	495.019876
216	299.089674	0	-497.134931	10190.9261	-430.357878	-188.449488	-500.353422	-139.545283	1020.65941	-129.125036	547944.522	14410.0518	66977622.8	1650872.78	-659.344938	23287.2218	27240.246	805.234221	-401.871553
218	295.228396	0	-539.520188	-195.089107	-493.147678	-145.997813	-618.053	-194.510184	4999.87103	-256.146792	-232.765725	7048.39203	-679.440186	-237.942829	-558.521811	2222.03122	-720.060745	967.506801	14579.0153
220	299.269581	0	-501.193376	-241.422639	-105.527626	-180.324819	-436.223715	-213.130509	-489.329417	-250.685708	50592.6647	281.305492	245870.142	232942.143	-663.403383	287.396419	1175.00144	-184.831351	-516.015149
222	297.948168	0	-522.783094	4653.59606	-466.780364	-292.522152	-527.853042	23.6729098	-489.013681	1295.08925	-291.81818	-55.5272862	-571.869664	848161.695	-614.843877	69917868.9	-746.293088	171.301068	-502.326197
224	290.003857	0	-484.555264	823.327414	-352.167444	92.9856488	-398.042566	339.544032	8127.42797	-71.6339622	304188673000.0	5134287.84	-624.475262	356012.691	17412.993	91546.9335	223650.593	1475.48796	-489.529604
226	296.470432	0	-546.059608	-283.870006	-525.665905	-266.213472	-645.319603	-262.581228	-510.256328	-152.161575	-58.1945202	-117.392726	-524.973421	25334.3241	-708.269589	-262.072625	2610669.22	1729.27337	-296.850923
228	300.624312	0	-511.88181	4787.54514	744744.326	2324.37258	380.616282	680.001663	-446.764373	47.9261891	668258.116	334270.61	-651.801808	1656042650000.0	4660.12131	277091.913	108391884.0	6349.5464	-405.777016
230	297.655942	0	-594.083288	-530.735843	-423.076709	-566.214043	928.375952	-494.848326	-385.924245	-437.626221	32.6305391	-526.801223	-467.140595	436.430963	-460.417154	-753.413289	-633.526085	-431.724994	-185.248474
232	296.869265	0	-562.075583	-324.893024	-376.846714	-155.35879	-613.807226	-314.688786	-593.369138	-203.016272	-302.795114	1793.41772	-594.292983	-261.502948	280.607594	-449.926574	-668.22779	-235.557157	-618.73529
234	295.489956	0	-509.978851	8746.32813	-465.494493	-315.591846	187.984461	-198.7958	208715.088	20106.1338	84662.4789	16636.166	-649.898849	504392.771	-496.151888	9835.87186	1085217.29	-106.065415	-465.739829
236	298.040969	0	-531.522973	536.758321	-572.634577	2766.52754	-576.323401	166.044031	1856524.08	143886.967	144146.457	-132.046566	200717.118	32633982.9	-536.682099	-311.072479	106139.014	5260.88603	-588.121218
238	301.520344	0	-584.935375	-551.362823	-119.35722	-331.792939	-484.168544	-548.905041	-420.8105	-562.527286	-360.40177	-633.76505	-543.069424	-561.215975	-238.456933	222749.646	632.126323	8230.13001	809.222828
240	294.984967	0	-606.174161	-161.798578	168.125269	-467.341578	121.651881	-338.808329	-377.813367	-517.760207	-431.586263	-583.359658	-511.673842	-575.255505	-528.412436	-765.504163	-621.418522	824.376018	-314.205679
242	301.007751	0	-616.437189	-590.645199	-478.123132	-51.7144693	-363.756821	-356.397425	-440.677464	-178.917683	28.0144377	4517.3653	-358.000318	42595.8109	7015.20597	-322.869022	-336.645494	-585.267114	11228.2163
244	294.753314	0	-536.347572	-225.808525	-489.513594	-218.763822	-470.552114	-265.444241	-226.773347	666297.893	545.486839	-281.22264	-676.26757	336386.318	-577.767085	17.4634764	1722.14568	-206.963593	-450.077383
246	301.468761	0	-582.574927	-489.797015	5295.63343	-527.662346	-522.834477	-504.134286	135.079859	2090.91844	425.422806	-631.404929	1899754.25	-529.687472	-556.126873	-576.237386	-582.29815	-394.792662	-359.242993
248	296.243439	0	-517.803598	-318.564594	-503.842255	-268.320353	-590.690123	-315.593181	-502.893009	-349.313743	-575.701871	-327.519582	-657.722974	3588.31512	-616.906712	276.611613	-698.669203	-316.803348	-520.864813
250	296.391816	0	-615.103876	1811.74117	-350.713632	2109.29145	6410.63771	1233.9411	-298.524315	8606.866	200740267.0	-663.933877	55273.8019	-545.173435	-499.819692	-296.777507	-506.808293	57809567.8	393.369373
252	297.681054	0	-514.205441	-85.7713015	-66.9314109	1052.97303	43551.1237	4732.41289	-567.905442	1038.27961	3574.52856	156581.483	5698386.67	1220590.4	159.840128	278700.924	-19.4786712	78225.4097	20151.3155
